Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
15990,28,Private,267912,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico
25949,24,Self-emp-not-inc,186831,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,45,United-States
5286,37,Private,296212,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States
13435,20,Private,110998,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States
33055,21,Private,342575,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,30,United-States
32251,25,Private,49092,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
37129,34,State-gov,764638,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,47,United-States
28390,28,Private,189530,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
9675,44,Private,205474,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
21071,66,Self-emp-not-inc,427422,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States
24964,18,Private,152508,11th,7,Married-civ-spouse,Sales,Wife,Other,Female,0,0,20,United-States
42200,42,Private,572751,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua
42865,42,Self-emp-not-inc,217826,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,25,Jamaica
5764,47,Private,98012,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,United-States
34877,37,Private,149898,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
16714,46,Private,161508,10th,6,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
12509,57,Private,47178,5th-6th,3,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
32926,28,Private,34532,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,30,Jamaica
10406,21,Private,256240,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
35428,47,Private,193061,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
33004,22,Private,369084,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
8631,56,Self-emp-not-inc,52822,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States
29954,32,Private,134737,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States
12485,36,Local-gov,312785,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,35,United-States
18935,50,Private,161438,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
28261,20,Private,129240,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
25921,44,Private,320277,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
39112,36,Private,240323,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
39477,36,Private,191335,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States
23796,29,Private,299705,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,37,United-States
43218,36,Private,248010,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
18658,46,Private,28225,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States
2360,32,Private,154210,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,1902,45,Japan
20541,31,Private,202450,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,40,United-States
44270,32,Private,196125,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
17626,49,Self-emp-not-inc,43348,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,70,United-States
15938,54,Private,319697,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
16457,26,Private,205109,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
22123,32,Private,164190,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States
13482,31,Local-gov,224234,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
30704,26,Private,28856,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
31749,50,Private,115284,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23061,52,Local-gov,192853,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Jamaica
26867,34,Local-gov,43959,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States
26895,20,Private,315135,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States
21568,65,Self-emp-not-inc,78875,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290,0,40,United-States
23052,21,State-gov,164922,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
14647,43,Private,197397,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6,Puerto-Rico
20138,23,Private,98283,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
48016,38,Private,32916,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
2616,37,Private,166549,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
2414,23,Private,130959,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2407,0,6,Canada
22590,32,Private,208761,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
35268,61,Private,180418,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
22270,26,Private,224567,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
2264,20,Private,192711,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
13180,38,Private,227945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States
18318,46,Private,164749,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
36447,37,Self-emp-not-inc,29054,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,84,United-States
24665,31,Private,157887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
33481,19,Private,169758,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
27859,20,Private,172232,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States
20293,29,Private,108574,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States
47345,56,State-gov,175057,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
13674,33,Private,101562,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
35062,37,Private,103121,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1848,40,United-States
9310,23,Private,60668,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal
35627,46,Private,261059,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
5244,39,Private,139906,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,81,United-States
492,34,Private,287737,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States
7697,33,Self-emp-not-inc,112952,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,48,United-States
31848,23,Local-gov,210781,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States
35535,24,Private,107882,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
35730,17,Private,262031,12th,8,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States
3125,31,Private,110554,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,4386,0,40,United-States
14728,28,Private,338376,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
33018,23,State-gov,368739,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
47245,19,Private,222866,10th,6,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,United-States
41016,37,Self-emp-not-inc,53553,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States
815,39,Private,141748,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States
34566,44,Private,174373,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
5695,23,Private,170482,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,United-States
41187,31,Private,382368,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44539,42,Local-gov,201495,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States
21526,29,Private,260645,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
23324,25,Private,220220,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,47,United-States
37458,42,Self-emp-inc,190044,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,52,United-States
42751,46,Private,167515,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States
47706,35,Private,186183,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,80,United-States
29681,26,Local-gov,202286,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States
23100,55,Private,197422,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,United-States
18178,23,Local-gov,49296,Some-college,10,Married-spouse-absent,Prof-specialty,Own-child,Black,Male,0,0,40,United-States
47786,43,Private,186396,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,20,United-States
3526,55,Private,217241,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
11426,17,Private,271837,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States
40791,40,Private,242619,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,United-States
7277,48,Local-gov,242923,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1848,40,United-States
29308,40,Private,118001,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
26818,23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Mexico
41024,34,Private,134737,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States
11612,59,Private,328525,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,15,United-States
10930,45,Private,229516,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,72,Mexico
38527,42,Federal-gov,36699,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
15345,34,Local-gov,205704,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
6280,28,Self-emp-not-inc,123983,Masters,14,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,54,South
26063,24,Private,333505,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,40,Peru
35916,62,Local-gov,68268,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
7619,36,Private,109133,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
4948,56,Private,164332,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,United-States
34512,37,Private,176756,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,United-States
14298,33,Private,203488,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
30529,32,Local-gov,186784,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,45,United-States
30728,47,Local-gov,134671,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
21015,44,Private,126701,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
22756,31,Private,192039,Assoc-acdm,12,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States
43260,49,Private,165513,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States
13813,40,Federal-gov,178866,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States
22079,56,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico
38580,39,Local-gov,423605,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1848,40,Nicaragua
28812,63,Private,254907,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States
46028,46,Private,206889,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
9168,34,Private,220362,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
19641,39,Self-emp-not-inc,336793,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
13105,33,Private,82623,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,48,United-States
2753,38,Private,155222,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,28,United-States
15792,44,Private,175641,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
29037,38,Private,200445,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
1150,34,Private,226872,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
11704,37,Private,393360,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,30,United-States
29835,36,Private,184655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States
6417,40,Private,104397,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,30,United-States
40183,35,Private,192251,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States
22308,32,Private,213750,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States
16118,36,Private,252327,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,Mexico
48468,77,State-gov,267799,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States
40923,45,Self-emp-inc,200825,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
15969,20,Federal-gov,147352,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
43877,21,Private,159567,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States
17068,35,Private,20308,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States
28930,19,Private,163072,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,34,United-States
42165,34,Private,287315,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
13587,40,Private,254167,10th,6,Separated,Transport-moving,Own-child,White,Male,0,0,35,United-States
31047,19,Private,109005,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
28714,25,Private,298225,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States
37009,35,Private,182898,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,40,United-States
13362,40,State-gov,50093,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
9371,50,Private,141592,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
8036,22,Private,333838,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
33624,35,State-gov,308945,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
7585,56,Private,229525,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
9075,44,Self-emp-inc,56651,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States
45866,27,Private,52028,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,South
15238,45,Private,175925,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
44472,31,Private,241885,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
45987,47,Self-emp-not-inc,102359,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States
5438,23,Private,435604,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Female,0,0,40,United-States
8755,35,Private,338948,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States
44745,18,Private,166224,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
35631,47,Local-gov,543162,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
23512,59,Private,144962,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
